acc,species,chromosome,start,end,strand
ENSG00000124701,Homo_sapiens,6,41053304,41064511,1
ENSG00000204700,Homo_sapiens,6,29173303,29174574,1
ENSG00000164451,Homo_sapiens,6,116553750,116558575,1
ENSG00000170915,Homo_sapiens,6,52362446,52407691,1
ENSG00000279968,Homo_sapiens,6,138727467,138773550,-1
ENSG00000124641,Homo_sapiens,6,41916856,41921105,-1
ENSG00000096070,Homo_sapiens,6,36200297,36231317,1
ENSG00000226979,Homo_sapiens,6,31572283,31574324,1
ENSG00000112818,Homo_sapiens,6,46793399,46839782,1
ENSG00000204387,Homo_sapiens,6,31834922,31839766,1
ENSG00000053328,Homo_sapiens,6,110245928,110358272,-1
ENSG00000204657,Homo_sapiens,6,29587455,29588968,1
ENSG00000029363,Homo_sapiens,6,136269264,136289851,-1
ENSG00000196787,Homo_sapiens,6,27133042,27135291,1
ENSG00000204396,Homo_sapiens,6,31765590,31777294,-1
ENSG00000214732,Homo_sapiens,6,42155446,42163418,1
ENSG00000112343,Homo_sapiens,6,25962802,25991226,1
ENSG00000215712,Homo_sapiens,6,157318181,157323601,-1
ENSG00000213722,Homo_sapiens,6,31727606,31729501,-1
ENSG00000111875,Homo_sapiens,6,118894220,118909167,1
ENSG00000156639,Homo_sapiens,6,37929959,38142331,1
ENSG00000146416,Homo_sapiens,6,143126250,143333445,1
ENSG00000112599,Homo_sapiens,6,42184401,42194916,-1
ENSG00000124532,Homo_sapiens,6,24402908,24426194,1
ENSG00000198478,Homo_sapiens,6,79631283,79703659,1
ENSG00000112333,Homo_sapiens,6,108168023,108188802,1
ENSG00000274997,Homo_sapiens,6,27147129,27147515,1
ENSG00000213886,Homo_sapiens,6,29555515,29559925,-1
ENSG00000079689,Homo_sapiens,6,25652236,25701783,1
ENSG00000274750,Homo_sapiens,6,26225155,26225616,1
ENSG00000235109,Homo_sapiens,6,28324740,28336375,-1
ENSG00000096395,Homo_sapiens,6,33794787,33803980,-1
ENSG00000146242,Homo_sapiens,6,82363206,82367417,1
ENSG00000154079,Homo_sapiens,6,70566917,70589569,1
ENSG00000118518,Homo_sapiens,6,127266682,127288554,1
ENSG00000170927,Homo_sapiens,6,51720849,52087610,-1
ENSG00000112530,Homo_sapiens,6,163312778,163314987,1
ENSG00000124574,Homo_sapiens,6,43431751,43450425,1
ENSG00000124596,Homo_sapiens,6,41066793,41072577,-1
ENSG00000204388,Homo_sapiens,6,31827735,31830255,1
ENSG00000204305,Homo_sapiens,6,32180968,32184322,-1
ENSG00000237441,Homo_sapiens,6,33291654,33299324,-1
ENSG00000025796,Homo_sapiens,6,107867756,107958189,-1
ENSG00000189325,Homo_sapiens,6,36315757,36336885,-1
ENSG00000275714,Homo_sapiens,6,26020490,26020900,1
ENSG00000112473,Homo_sapiens,6,33200873,33204439,1
ENSG00000153046,Homo_sapiens,6,4889992,4955551,1
ENSG00000112715,Homo_sapiens,6,43770707,43784562,1
ENSG00000196126,Homo_sapiens,6,32578769,32589848,-1
ENSG00000135318,Homo_sapiens,6,85449584,85495791,1
ENSG00000010017,Homo_sapiens,6,13621498,13711564,-1
ENSG00000164627,Homo_sapiens,6,39343336,39725335,-1
ENSG00000272514,Homo_sapiens,6,87408489,87418331,1
ENSG00000124784,Homo_sapiens,6,7389496,7418037,1
ENSG00000124659,Homo_sapiens,6,42744481,42746096,-1
ENSG00000204694,Homo_sapiens,6,29425504,29427732,-1
ENSG00000177468,Homo_sapiens,6,137492202,137494250,-1
ENSG00000181577,Homo_sapiens,6,44000617,44005108,1
ENSG00000164663,Homo_sapiens,6,41797645,41895361,-1
ENSG00000158373,Homo_sapiens,6,26158146,26171349,1
ENSG00000214736,Homo_sapiens,6,41787665,41789896,1
ENSG00000175048,Homo_sapiens,6,157381133,157678146,1
ENSG00000112195,Homo_sapiens,6,41190277,41201194,-1
ENSG00000158691,Homo_sapiens,6,28379219,28399731,-1
ENSG00000034693,Homo_sapiens,6,143450980,143490010,1
ENSG00000096384,Homo_sapiens,6,44246166,44253888,1
ENSG00000145975,Homo_sapiens,6,4068696,4087027,-1
ENSG00000260286,Homo_sapiens,6,24797321,24798889,-1
ENSG00000124827,Homo_sapiens,6,10873223,10881941,-1
ENSG00000236761,Homo_sapiens,6,131708684,131711017,-1
ENSG00000184486,Homo_sapiens,6,98834592,98839470,1
ENSG00000135355,Homo_sapiens,6,89894469,89921163,1
ENSG00000112038,Homo_sapiens,6,154039102,154091938,1
ENSG00000197238,Homo_sapiens,6,27824108,27824480,1
ENSG00000278463,Homo_sapiens,6,26033176,26033568,-1
ENSG00000112237,Homo_sapiens,6,99549389,99568814,-1
ENSG00000118515,Homo_sapiens,6,134262038,134318112,-1
ENSG00000198563,Homo_sapiens,6,31538882,31542003,-1
ENSG00000124608,Homo_sapiens,6,44299654,44313326,-1
ENSG00000065615,Homo_sapiens,6,83859643,83967424,1
ENSG00000001036,Homo_sapiens,6,143494811,143511690,-1
ENSG00000079691,Homo_sapiens,6,25279428,25620530,1
ENSG00000204052,Homo_sapiens,6,43506969,43510686,-1
ENSG00000137434,Homo_sapiens,6,10671420,10694606,-1
ENSG00000083099,Homo_sapiens,6,89568144,89638716,-1
ENSG00000187837,Homo_sapiens,6,26055787,26056428,-1
ENSG00000120279,Homo_sapiens,6,152697961,152724501,1
ENSG00000274267,Homo_sapiens,6,26031650,26032060,-1
ENSG00000130368,Homo_sapiens,6,159906690,159916530,1
ENSG00000177684,Homo_sapiens,6,49960249,49964105,-1
ENSG00000124588,Homo_sapiens,6,3000158,3019762,1
ENSG00000124571,Homo_sapiens,6,43522330,43576075,-1
ENSG00000256980,Homo_sapiens,6,73223544,73225452,-1
ENSG00000016402,Homo_sapiens,6,136999971,137045180,-1
ENSG00000112667,Homo_sapiens,6,43225635,43229478,-1
ENSG00000237988,Homo_sapiens,6,29550407,29557721,1
ENSG00000111981,Homo_sapiens,6,149964007,149973710,1
ENSG00000205269,Homo_sapiens,6,11538278,11583524,1
ENSG00000112337,Homo_sapiens,6,25912763,25930726,-1
ENSG00000112245,Homo_sapiens,6,63576881,63580174,1
ENSG00000112234,Homo_sapiens,6,98873725,98948006,-1
ENSG00000204356,Homo_sapiens,6,31954820,31958859,-1
ENSG00000137265,Homo_sapiens,6,391739,411447,1
ENSG00000079950,Homo_sapiens,6,132461714,132513198,-1
ENSG00000214338,Homo_sapiens,6,127472806,127518891,-1
ENSG00000145982,Homo_sapiens,6,5261526,5771580,1
ENSG00000119899,Homo_sapiens,6,73593379,73654155,-1
ENSG00000079931,Homo_sapiens,6,132296069,132375065,-1
ENSG00000213780,Homo_sapiens,6,30908221,30914106,1
ENSG00000112659,Homo_sapiens,6,43182185,43224585,1
ENSG00000172461,Homo_sapiens,6,96015984,96215612,1
ENSG00000124562,Homo_sapiens,6,34757554,34773794,1
ENSG00000112742,Homo_sapiens,6,80004605,80042527,1
ENSG00000071994,Homo_sapiens,6,170581748,170584692,-1
ENSG00000112837,Homo_sapiens,6,84732602,84764519,-1
ENSG00000204304,Homo_sapiens,6,32184741,32190186,-1
ENSG00000168298,Homo_sapiens,6,26156354,26157107,1
ENSG00000204599,Homo_sapiens,6,30326844,30343728,1
ENSG00000112539,Homo_sapiens,6,165279676,165309607,-1
ENSG00000164520,Homo_sapiens,6,149889990,149898102,-1
ENSG00000135521,Homo_sapiens,6,143843344,143863812,1
ENSG00000164694,Homo_sapiens,6,159197447,159272105,1
ENSG00000204227,Homo_sapiens,6,33208495,33212722,1
ENSG00000204511,Homo_sapiens,6,31528717,31530232,1
ENSG00000183826,Homo_sapiens,6,38571710,38594335,-1
ENSG00000189367,Homo_sapiens,6,127447598,127459365,-1
ENSG00000204315,Homo_sapiens,6,32128707,32130291,-1
ENSG00000197409,Homo_sapiens,6,26196840,26197250,-1
ENSG00000182747,Homo_sapiens,6,136922264,136925639,1
ENSG00000280236,Homo_sapiens,6,29396555,29397623,1
ENSG00000155906,Homo_sapiens,6,151404884,151452158,-1
ENSG00000164483,Homo_sapiens,6,130184501,130215910,-1
ENSG00000130338,Homo_sapiens,6,158312660,158508376,1
ENSG00000204371,Homo_sapiens,6,31879759,31897684,-1
ENSG00000118432,Homo_sapiens,6,88143856,88163024,-1
ENSG00000118514,Homo_sapiens,6,134918173,134950084,-1
ENSG00000204463,Homo_sapiens,6,31639029,31652700,-1
ENSG00000196866,Homo_sapiens,6,26198851,26199243,-1
ENSG00000180658,Homo_sapiens,6,131699644,131701401,-1
ENSG00000146085,Homo_sapiens,6,49430360,49463191,-1
ENSG00000146151,Homo_sapiens,6,55512075,55579073,-1
ENSG00000066379,Homo_sapiens,6,30061263,30064909,1
ENSG00000146477,Homo_sapiens,6,160348268,160452581,1
ENSG00000124570,Homo_sapiens,6,2955655,2971238,-1
ENSG00000096092,Homo_sapiens,6,52671109,52686588,1
ENSG00000170734,Homo_sapiens,6,43576297,43615660,1
ENSG00000080007,Homo_sapiens,6,73394748,73417569,1
ENSG00000278705,Homo_sapiens,6,26026815,26027252,-1
ENSG00000137312,Homo_sapiens,6,30740509,30742524,-1
ENSG00000184786,Homo_sapiens,6,169740114,169751559,-1
ENSG00000137285,Homo_sapiens,6,3224261,3227735,-1
ENSG00000196376,Homo_sapiens,6,118154442,118317676,1
ENSG00000112335,Homo_sapiens,6,108212005,108261244,-1
ENSG00000112406,Homo_sapiens,6,139135112,139180802,1
ENSG00000213654,Homo_sapiens,6,32190767,32193118,-1
ENSG00000112029,Homo_sapiens,6,152970529,152983579,-1
ENSG00000241370,Homo_sapiens,6,30345131,30346857,1
ENSG00000112290,Homo_sapiens,6,110099819,110180004,-1
ENSG00000198663,Homo_sapiens,6,36885864,36923522,1
ENSG00000204544,Homo_sapiens,6,30983718,30989903,1
ENSG00000146232,Homo_sapiens,6,44258166,44265788,-1
ENSG00000112559,Homo_sapiens,6,41638527,41653444,1
ENSG00000124610,Homo_sapiens,6,26017085,26017732,-1
ENSG00000157343,Homo_sapiens,6,35737087,35749079,1
ENSG00000074771,Homo_sapiens,6,155395370,155455903,-1
ENSG00000172673,Homo_sapiens,6,127708194,127901081,-1
ENSG00000124782,Homo_sapiens,6,7230642,7250012,1
ENSG00000118689,Homo_sapiens,6,108656346,108680751,1
ENSG00000112078,Homo_sapiens,6,36442767,36491143,1
ENSG00000112297,Homo_sapiens,6,106511855,106570460,1
ENSG00000135540,Homo_sapiens,6,138422571,138499494,-1
ENSG00000204220,Homo_sapiens,6,33289597,33290934,1
ENSG00000112282,Homo_sapiens,6,131602299,131628060,-1
ENSG00000111913,Homo_sapiens,6,24804282,24936052,-1
ENSG00000164393,Homo_sapiens,6,47673371,47697793,1
ENSG00000277443,Homo_sapiens,6,113857362,113863471,1
ENSG00000204498,Homo_sapiens,6,31547613,31558829,1
ENSG00000112706,Homo_sapiens,6,75921115,76072678,-1
ENSG00000137273,Homo_sapiens,6,1389834,1395603,1
ENSG00000285441,Homo_sapiens,6,159679119,159762529,-1
ENSG00000198833,Homo_sapiens,6,89326625,89352848,-1
ENSG00000278272,Homo_sapiens,6,26045411,26045821,1
ENSG00000173612,Homo_sapiens,6,116792112,116829037,-1
ENSG00000204619,Homo_sapiens,6,30068206,30070333,1
ENSG00000137392,Homo_sapiens,6,35794982,35796850,-1
ENSG00000204695,Homo_sapiens,6,29306626,29307742,1
ENSG00000135312,Homo_sapiens,6,77461753,77463773,-1
ENSG00000198729,Homo_sapiens,6,150143076,150250357,1
ENSG00000189134,Homo_sapiens,6,28259320,28260958,1
ENSG00000137364,Homo_sapiens,6,18128311,18155074,-1
ENSG00000239264,Homo_sapiens,6,7883144,7910077,-1
ENSG00000096264,Homo_sapiens,6,41335851,41350864,1
ENSG00000124812,Homo_sapiens,6,49834257,49866499,-1
ENSG00000187772,Homo_sapiens,6,104957048,105083332,1
ENSG00000164530,Homo_sapiens,6,36948263,36964835,1
ENSG00000124491,Homo_sapiens,6,6144085,6320834,-1
ENSG00000186340,Homo_sapiens,6,169216192,169253832,-1
ENSG00000203908,Homo_sapiens,6,73362677,73364171,1
ENSG00000111897,Homo_sapiens,6,122443354,122471822,-1
ENSG00000244694,Homo_sapiens,6,47899609,48068653,-1
ENSG00000277075,Homo_sapiens,6,26216975,26217483,1
ENSG00000078269,Homo_sapiens,6,158070128,158096463,1
ENSG00000204420,Homo_sapiens,6,31723384,31725181,1
ENSG00000204681,Homo_sapiens,6,29608705,29632387,-1
ENSG00000172432,Homo_sapiens,6,43620482,43627353,-1
ENSG00000185345,Homo_sapiens,6,162262526,162275386,-1
ENSG00000137411,Homo_sapiens,6,30914331,30926413,1
ENSG00000198502,Homo_sapiens,6,32517343,32530287,-1
ENSG00000196747,Homo_sapiens,6,27808199,27808701,1
ENSG00000112137,Homo_sapiens,6,13272757,13283907,1
ENSG00000111912,Homo_sapiens,6,125790763,125932030,1
ENSG00000153721,Homo_sapiens,6,154410963,154430495,-1
ENSG00000004809,Homo_sapiens,6,110424756,110476204,-1
ENSG00000112182,Homo_sapiens,6,89926529,90296908,-1
ENSG00000010818,Homo_sapiens,6,142751478,142946365,-1
ENSG00000124635,Homo_sapiens,6,27132370,27132750,-1
ENSG00000197903,Homo_sapiens,6,27146418,27146798,-1
ENSG00000204424,Homo_sapiens,6,31706885,31710595,1
ENSG00000112773,Homo_sapiens,6,81745730,81752774,-1
ENSG00000262179,Homo_sapiens,6,44216962,44218098,1
ENSG00000146350,Homo_sapiens,6,121080771,121334480,-1
ENSG00000203797,Homo_sapiens,6,110391771,110415562,-1
ENSG00000187475,Homo_sapiens,6,26107419,26108136,-1
ENSG00000146197,Homo_sapiens,6,35214419,35253079,1
ENSG00000124813,Homo_sapiens,6,45328317,45551082,1
ENSG00000171217,Homo_sapiens,6,155264013,155276548,1
ENSG00000124490,Homo_sapiens,6,49692358,49713590,-1
ENSG00000146433,Homo_sapiens,6,158536436,158635428,1
ENSG00000146243,Homo_sapiens,6,78871291,78903101,1
ENSG00000146376,Homo_sapiens,6,129576132,129710225,-1
ENSG00000112053,Homo_sapiens,6,35943521,36024588,-1
ENSG00000112651,Homo_sapiens,6,43057698,43059438,-1
ENSG00000196735,Homo_sapiens,6,32637420,32643017,1
ENSG00000196821,Homo_sapiens,6,34590509,34671956,-1
ENSG00000069122,Homo_sapiens,6,46852512,46921977,-1
ENSG00000204614,Homo_sapiens,6,30136731,30148735,1
ENSG00000168566,Homo_sapiens,6,7590199,7611967,1
ENSG00000213588,Homo_sapiens,6,33454579,33457548,1
ENSG00000172469,Homo_sapiens,6,95577543,95609457,1
ENSG00000060762,Homo_sapiens,6,166364919,166383013,-1
ENSG00000196911,Homo_sapiens,6,116681211,116741866,1
ENSG00000124785,Homo_sapiens,6,5998002,6007605,-1
ENSG00000204290,Homo_sapiens,6,32394736,32407123,-1
ENSG00000204410,Homo_sapiens,6,31756592,31762676,1
ENSG00000118690,Homo_sapiens,6,108848416,108974472,1
ENSG00000124564,Homo_sapiens,6,25845100,25882286,-1
ENSG00000130023,Homo_sapiens,6,169751622,169781584,1
ENSG00000064999,Homo_sapiens,6,34889265,35091413,1
ENSG00000131019,Homo_sapiens,6,150064607,150069066,-1
ENSG00000146276,Homo_sapiens,6,89177508,89221449,-1
ENSG00000112576,Homo_sapiens,6,41934934,42048894,-1
ENSG00000204580,Homo_sapiens,6,30888688,30900152,1
ENSG00000170899,Homo_sapiens,6,52982574,52994261,-1
ENSG00000137274,Homo_sapiens,6,3118808,3138083,1
ENSG00000204444,Homo_sapiens,6,31655471,31658210,1
ENSG00000111845,Homo_sapiens,6,10694695,10709782,1
ENSG00000118482,Homo_sapiens,6,63646526,63714509,1
ENSG00000154269,Homo_sapiens,6,131637302,131747407,1
ENSG00000137218,Homo_sapiens,6,41770176,41778181,-1
ENSG00000146147,Homo_sapiens,6,54111448,54266043,1
ENSG00000112130,Homo_sapiens,6,37368876,37391062,1
ENSG00000156564,Homo_sapiens,6,40391586,40587465,-1
ENSG00000124713,Homo_sapiens,6,42960758,42963880,1
ENSG00000131015,Homo_sapiens,6,149942000,149949235,1
ENSG00000146216,Homo_sapiens,6,43247989,43272626,1
ENSG00000197081,Homo_sapiens,6,159969099,160111504,1
ENSG00000182952,Homo_sapiens,6,26538405,26546254,1
ENSG00000132423,Homo_sapiens,6,99369404,99377454,-1
ENSG00000118496,Homo_sapiens,6,145793502,145814753,-1
ENSG00000112578,Homo_sapiens,6,41921188,41933046,1
ENSG00000111907,Homo_sapiens,6,125219845,125263148,1
ENSG00000112419,Homo_sapiens,6,143677983,143826177,1
ENSG00000231500,Homo_sapiens,6,33272075,33276510,1
ENSG00000137168,Homo_sapiens,6,36854827,36875024,-1
ENSG00000145996,Homo_sapiens,6,20534457,21232404,1
ENSG00000135597,Homo_sapiens,6,138904892,138987720,-1
ENSG00000124615,Homo_sapiens,6,39904258,39927716,-1
ENSG00000164430,Homo_sapiens,6,73423709,73452276,-1
ENSG00000272325,Homo_sapiens,6,34279679,34392674,-1
ENSG00000119900,Homo_sapiens,6,71288803,71308950,1
ENSG00000204688,Homo_sapiens,6,29461440,29462733,1
ENSG00000112200,Homo_sapiens,6,57090189,57154544,1
ENSG00000204301,Homo_sapiens,6,32194843,32224067,-1
ENSG00000146049,Homo_sapiens,6,24356903,24358284,1
ENSG00000137177,Homo_sapiens,6,17770365,17817200,-1
ENSG00000227057,Homo_sapiens,6,33280916,33288887,-1
ENSG00000112796,Homo_sapiens,6,46160415,46170971,-1
ENSG00000085511,Homo_sapiens,6,160991814,161117382,1
ENSG00000204427,Homo_sapiens,6,31687186,31703070,-1
ENSG00000096060,Homo_sapiens,6,35580557,35688942,-1
ENSG00000009844,Homo_sapiens,6,142147162,142220946,1
ENSG00000179344,Homo_sapiens,6,32659467,32668383,-1
ENSG00000124789,Homo_sapiens,6,17615035,17706834,-1
ENSG00000124614,Homo_sapiens,6,34417467,34426069,-1
ENSG00000112339,Homo_sapiens,6,135035857,135054884,-1
ENSG00000197153,Homo_sapiens,6,27890382,27890792,-1
ENSG00000161896,Homo_sapiens,6,33722397,33746905,-1
ENSG00000124721,Homo_sapiens,6,38723122,39030529,1
ENSG00000091831,Homo_sapiens,6,151807319,152103274,1
ENSG00000124557,Homo_sapiens,6,26501267,26509935,1
ENSG00000091844,Homo_sapiens,6,153010722,153131249,-1
ENSG00000224531,Homo_sapiens,6,11094033,11138733,1
ENSG00000111859,Homo_sapiens,6,11183301,11232682,-1
ENSG00000204389,Homo_sapiens,6,31815543,31817946,1
ENSG00000145949,Homo_sapiens,6,2663629,2750966,-1
ENSG00000204140,Homo_sapiens,6,35787040,35793675,1
ENSG00000095951,Homo_sapiens,6,12012338,12164998,1
ENSG00000204632,Homo_sapiens,6,29826979,29831122,1
ENSG00000137310,Homo_sapiens,6,31161449,31167159,1
ENSG00000112218,Homo_sapiens,6,96794126,96837463,-1
ENSG00000146476,Homo_sapiens,6,151452258,151470097,1
ENSG00000030110,Homo_sapiens,6,33572547,33580293,-1
ENSG00000135525,Homo_sapiens,6,136342281,136550819,-1
ENSG00000146383,Homo_sapiens,6,132570322,132571359,1
ENSG00000188994,Homo_sapiens,6,87155581,87261920,1
ENSG00000204564,Homo_sapiens,6,30647039,30653209,1
ENSG00000137171,Homo_sapiens,6,43059895,43075087,1
ENSG00000146112,Homo_sapiens,6,30676391,30687895,-1
ENSG00000074935,Homo_sapiens,6,112070777,112087513,-1
ENSG00000096080,Homo_sapiens,6,43671784,43687791,-1
ENSG00000118507,Homo_sapiens,6,131135737,131283532,1
ENSG00000065833,Homo_sapiens,6,83210389,83431071,-1
ENSG00000124657,Homo_sapiens,6,27957241,27958182,1
ENSG00000204231,Homo_sapiens,6,33193588,33200688,-1
ENSG00000185689,Homo_sapiens,6,4079206,4130764,1
ENSG00000124523,Homo_sapiens,6,13574529,13615158,1
ENSG00000047936,Homo_sapiens,6,117288300,117425855,-1
ENSG00000130024,Homo_sapiens,6,169703908,169725566,-1
ENSG00000230873,Homo_sapiens,6,17102258,17131372,1
ENSG00000251258,Homo_sapiens,6,112347330,112351296,1
ENSG00000198721,Homo_sapiens,6,4127814,4135459,-1
ENSG00000248993,Homo_sapiens,6,32937364,32953122,-1
ENSG00000180872,Homo_sapiens,6,50043575,50048651,-1
ENSG00000203733,Homo_sapiens,6,142133090,142135151,1
ENSG00000146122,Homo_sapiens,6,39792997,39904877,1
ENSG00000135317,Homo_sapiens,6,85507968,85589693,-1
ENSG00000282988,Homo_sapiens,6,26196754,26199293,-1
ENSG00000206503,Homo_sapiens,6,29942554,29945280,1
ENSG00000165097,Homo_sapiens,6,18155452,18223853,1
ENSG00000196230,Homo_sapiens,6,30721699,30725426,1
ENSG00000111863,Homo_sapiens,6,11735570,11779628,-1
ENSG00000240065,Homo_sapiens,6,32854161,32859585,1
ENSG00000204264,Homo_sapiens,6,32840717,32844703,-1
ENSG00000064995,Homo_sapiens,6,34877778,34888071,-1
ENSG00000137225,Homo_sapiens,6,44158811,44184402,1
ENSG00000204560,Homo_sapiens,6,30653119,30673037,-1
ENSG00000249853,Homo_sapiens,6,114055586,114062877,-1
ENSG00000054598,Homo_sapiens,6,1610067,1613897,1
ENSG00000112146,Homo_sapiens,6,53093477,53097814,1
ENSG00000026950,Homo_sapiens,6,26402295,26414073,1
ENSG00000276410,Homo_sapiens,6,26043277,26043657,-1
ENSG00000146414,Homo_sapiens,6,145917120,145964423,-1
ENSG00000243649,Homo_sapiens,6,31948956,31952053,1
ENSG00000112164,Homo_sapiens,6,39048798,39087743,1
ENSG00000198670,Homo_sapiens,6,160531483,160664259,-1
ENSG00000131018,Homo_sapiens,6,152121684,152637399,-1
ENSG00000096088,Homo_sapiens,6,41740838,41747401,-1
ENSG00000112624,Homo_sapiens,6,42746958,42868390,1
ENSG00000123552,Homo_sapiens,6,99482514,99515376,-1
ENSG00000277775,Homo_sapiens,6,26250195,26250605,-1
ENSG00000111801,Homo_sapiens,6,26440558,26448409,1
ENSG00000066651,Homo_sapiens,6,125986479,126039276,1
ENSG00000010030,Homo_sapiens,6,36366195,36387800,-1
ENSG00000096401,Homo_sapiens,6,44387525,44450426,1
ENSG00000204392,Homo_sapiens,6,31797396,31806984,-1
ENSG00000249141,Homo_sapiens,6,166858094,166956124,-1
ENSG00000137198,Homo_sapiens,6,16238580,16295549,1
ENSG00000112640,Homo_sapiens,6,43006600,43012340,1
ENSG00000112242,Homo_sapiens,6,20401906,20493714,1
ENSG00000261272,Homo_sapiens,6,31010474,31035402,1
ENSG00000278637,Homo_sapiens,6,26021679,26021990,1
ENSG00000204310,Homo_sapiens,6,32168212,32178096,-1
ENSG00000065609,Homo_sapiens,6,83576047,83707927,-1
ENSG00000180822,Homo_sapiens,6,3259060,3291984,1
ENSG00000272398,Homo_sapiens,6,106969833,106974755,-1
ENSG00000112761,Homo_sapiens,6,112054220,112069658,1
ENSG00000198315,Homo_sapiens,6,28141938,28159472,1
ENSG00000256162,Homo_sapiens,6,130827406,130837135,1
ENSG00000204421,Homo_sapiens,6,31718648,31721845,-1
ENSG00000180316,Homo_sapiens,6,36291390,36312229,1
ENSG00000185130,Homo_sapiens,6,27807444,27807931,-1
ENSG00000154548,Homo_sapiens,6,89095959,89118081,-1
ENSG00000203760,Homo_sapiens,6,126340174,126348875,1
ENSG00000204516,Homo_sapiens,6,31494881,31511123,1
ENSG00000137252,Homo_sapiens,6,55106460,55282592,1
ENSG00000096433,Homo_sapiens,6,33621379,33696569,1
ENSG00000168477,Homo_sapiens,6,32041155,32062484,-1
ENSG00000112175,Homo_sapiens,6,55753645,55875564,-1
ENSG00000112531,Homo_sapiens,6,163535080,163569541,1
ENSG00000111817,Homo_sapiens,6,116370947,116444857,1
ENSG00000112312,Homo_sapiens,6,24775413,24786093,1
ENSG00000118407,Homo_sapiens,6,75308092,75363003,-1
ENSG00000189241,Homo_sapiens,6,116276578,116279903,-1
ENSG00000047932,Homo_sapiens,6,117560272,117602542,-1
ENSG00000118434,Homo_sapiens,6,88047789,88066832,1
ENSG00000096696,Homo_sapiens,6,7541617,7586572,1
ENSG00000135333,Homo_sapiens,6,93240020,93419526,-1
ENSG00000111799,Homo_sapiens,6,75084326,75205907,-1
ENSG00000137413,Homo_sapiens,6,42050876,42077642,1
ENSG00000009765,Homo_sapiens,6,150369977,150395532,1
ENSG00000112115,Homo_sapiens,6,52186387,52190638,1
ENSG00000204390,Homo_sapiens,6,31809619,31815065,-1
ENSG00000197279,Homo_sapiens,6,28080975,28089563,1
ENSG00000204469,Homo_sapiens,6,31620725,31637771,1
ENSG00000112304,Homo_sapiens,6,24667035,24705065,1
ENSG00000196591,Homo_sapiens,6,113958684,113971139,-1
ENSG00000276966,Homo_sapiens,6,26204552,26206038,1
ENSG00000263020,Homo_sapiens,6,31669118,31673546,1
ENSG00000204703,Homo_sapiens,6,29086208,29087313,-1
ENSG00000118418,Homo_sapiens,6,79201249,79234738,-1
ENSG00000186231,Homo_sapiens,6,96924620,97140754,1
ENSG00000146285,Homo_sapiens,6,107718954,107772251,-1
ENSG00000172179,Homo_sapiens,6,22287244,22297501,-1
ENSG00000248167,Homo_sapiens,6,30328907,30346854,1
ENSG00000275221,Homo_sapiens,6,27837947,27838339,-1
ENSG00000274618,Homo_sapiens,6,26240426,26240737,1
ENSG00000241404,Homo_sapiens,6,32164660,32167656,1
ENSG00000156508,Homo_sapiens,6,73515752,73521032,-1
ENSG00000228727,Homo_sapiens,6,31762996,31764845,1
ENSG00000135604,Homo_sapiens,6,144150526,144188370,1
ENSG00000124496,Homo_sapiens,6,42228126,42451261,-1
ENSG00000146426,Homo_sapiens,6,155216637,155257220,1
ENSG00000007866,Homo_sapiens,6,35475044,35486662,-1
ENSG00000112039,Homo_sapiens,6,35452361,35467103,1
ENSG00000137338,Homo_sapiens,6,28281572,28302549,1
ENSG00000112144,Homo_sapiens,6,53001311,53061802,-1
ENSG00000137275,Homo_sapiens,6,3076824,3115187,1
ENSG00000170950,Homo_sapiens,6,49785651,49787307,-1
ENSG00000174156,Homo_sapiens,6,52897842,52905822,-1
ENSG00000112208,Homo_sapiens,6,57172326,57189833,1
ENSG00000151917,Homo_sapiens,6,56955126,57010944,1
ENSG00000146221,Homo_sapiens,6,44280165,44286353,-1
ENSG00000124664,Homo_sapiens,6,34537802,34556333,-1
ENSG00000282804,Homo_sapiens,6,24797373,24809798,-1
ENSG00000010704,Homo_sapiens,6,26087439,26094553,1
ENSG00000204536,Homo_sapiens,6,31142520,31157607,-1
ENSG00000180596,Homo_sapiens,6,26123356,26123926,-1
ENSG00000135316,Homo_sapiens,6,85607785,85642922,-1
ENSG00000146143,Homo_sapiens,6,57317624,57646849,1
ENSG00000234127,Homo_sapiens,6,30198738,30213366,-1
ENSG00000158553,Homo_sapiens,6,27309063,27312170,-1
ENSG00000164414,Homo_sapiens,6,87477362,87511802,1
ENSG00000204351,Homo_sapiens,6,31959080,31969755,1
ENSG00000204422,Homo_sapiens,6,31686962,31714072,-1
ENSG00000112365,Homo_sapiens,6,109462594,109483237,-1
ENSG00000204569,Homo_sapiens,6,30600400,30617244,-1
ENSG00000171467,Homo_sapiens,6,43336070,43369443,-1
ENSG00000249481,Homo_sapiens,6,44342660,44377166,1
ENSG00000137207,Homo_sapiens,6,43513596,43516614,-1
ENSG00000124780,Homo_sapiens,6,39299012,39314461,-1
ENSG00000274290,Homo_sapiens,6,26183730,26184226,1
ENSG00000112062,Homo_sapiens,6,36027677,36075847,1
ENSG00000151914,Homo_sapiens,6,56457989,56843665,-1
ENSG00000112592,Homo_sapiens,6,170554333,170572869,1
ENSG00000118520,Homo_sapiens,6,131573283,131583905,1
ENSG00000146410,Homo_sapiens,6,136239470,136250294,-1
ENSG00000137343,Homo_sapiens,6,30626886,30646823,1
ENSG00000171453,Homo_sapiens,6,43517112,43520312,1
